2018-06-12 10:25:19,228 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=ab6d8ab0-bea5-4aa2-9e7c-2e5aa8018457
2018-06-19 11:46:15,563 [30] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Normal, new=Low
2018-06-19 11:47:35,844 [30] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Low to Lowest with input 20
2018-06-19 11:47:35,850 [30] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Low, new=Lowest
2018-06-19 13:48:15,330 [33] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Lowest to Low with input 35
2018-06-19 13:48:15,344 [33] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Lowest, new=Low
2018-06-19 13:48:39,579 [33] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Low to Normal with input 50
2018-06-19 13:48:39,588 [33] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Low, new=Normal
2018-06-19 13:50:16,205 [23] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Normal to Low with input 35
2018-06-19 13:50:16,601 [23] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Normal, new=Low
2018-06-19 13:50:41,343 [9] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Low to Lowest with input 20
2018-06-19 13:50:41,352 [9] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Low, new=Lowest
2018-06-19 14:25:57,022 [26] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Lowest to Low with input 35
2018-06-19 14:25:57,042 [26] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Lowest, new=Low
2018-06-19 14:26:13,526 [30] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Low to Normal with input 50
2018-06-19 14:26:13,567 [30] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Low, new=Normal
2018-06-19 14:26:39,736 [30] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Normal to High with input 70
2018-06-19 14:26:39,755 [30] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Normal, new=High
2018-06-19 14:27:05,971 [26] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from High to Highest with input 90
2018-06-19 14:27:05,991 [26] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=High, new=Highest
2018-06-19 14:33:22,909 [21] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Highest to Normal with input 50
2018-06-19 14:33:22,916 [21] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Highest, new=Normal
2018-06-19 14:33:42,062 [21] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Normal to Low with input 35
2018-06-19 14:33:42,073 [21] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Normal, new=Low
2018-06-19 14:34:01,125 [13] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Low to Lowest with input 20
2018-06-19 14:34:01,134 [13] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Low, new=Lowest
2018-06-19 14:49:04,924 [17] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Lowest to Low with input 35
2018-06-19 14:49:04,935 [17] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Lowest, new=Low
2018-06-19 14:49:22,082 [8] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Low to Normal with input 50
2018-06-19 14:49:22,093 [8] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Low, new=Normal
2018-06-19 14:49:52,342 [11] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Normal to High with input 70
2018-06-19 14:49:52,353 [11] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Normal, new=High
2018-06-19 14:50:16,558 [17] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from High to Highest with input 90
2018-06-19 14:50:16,571 [17] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=High, new=Highest
2018-06-19 14:54:59,751 [31] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Highest to Normal with input 50
2018-06-19 14:54:59,758 [31] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Highest, new=Normal
2018-06-19 14:56:04,093 [23] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Normal to Low with input 35
2018-06-19 14:56:04,104 [23] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Normal, new=Low
2018-06-19 14:56:24,173 [31] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Low to Lowest with input 20
2018-06-19 14:56:24,179 [31] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Low, new=Lowest
2018-06-19 15:54:51,604 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=093211c2-4c98-437a-a7b1-3436f326999b
2018-06-19 15:54:51,818 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - HTTP Queue performance counters successfully initialized
2018-06-19 15:54:51,824 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Internal HTTP Queue performance counters successfully created
2018-06-19 15:54:51,835 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2018-06-19 15:54:51,849 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2018-06-19 15:54:51,856 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2018-06-19 15:54:51,862 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2018-06-19 15:54:51,869 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2018-06-19 15:54:51,876 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2018-06-19 15:54:51,883 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2018-06-19 15:54:51,890 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2018-06-19 15:54:51,896 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2018-06-19 15:54:51,902 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2018-06-19 15:54:51,908 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2018-06-19 15:54:51,914 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2018-06-19 15:54:51,921 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2018-06-19 15:54:51,927 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2018-06-19 15:54:51,932 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2018-06-19 15:54:51,946 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config. Using default settings... (Could not find file 'C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config'.)
2018-06-19 15:54:51,960 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\ServerState.txt
2018-06-19 15:54:51,968 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-06-19 15:54:51,975 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2018-06-19 15:54:52,049 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=093211c2-4c98-437a-a7b1-3436f326999b
2018-06-19 15:54:52,074 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2018-06-19 15:54:52,085 [1] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2018-06-19 15:54:52,953 [13] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2018-06-19 15:54:52,960 [13] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-06-19 15:54:52,971 [13] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 192.168.2.25, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID 093211c2-4c98-437a-a7b1-3436f326999b, Hostname localhost, IPv6Address 
2018-06-19 15:54:53,052 [13] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=093211c2-4c98-437a-a7b1-3436f326999b
2018-06-19 17:44:09,296 [25] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Lowest to Low with input 35
2018-06-19 17:44:09,303 [25] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Lowest, new=Low
2018-06-19 17:45:49,141 [9] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Low to Lowest with input 20
2018-06-19 17:45:49,157 [9] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Low, new=Lowest
2018-06-20 10:24:17,559 [11] WARN  Photon.Hive.HiveGame - JoinApplyGameStateChanges: Game 'Tutorial_Convrge123' userId '04' failed to join. msg:Join failed: UserId '04' already joined the specified game (JoinMode=1). -- peer:GameClientPeer: PID 107, IsConnected: True, IsDisposed: False, Last Activity: Operation 226 at UTC 6/20/2018 5:24:17 PM in Room Tutorial_Convrge123, IP 192.168.2.15:49447, 
2018-06-20 10:24:18,438 [28] WARN  Photon.Hive.HiveGame - JoinApplyGameStateChanges: Game 'Tutorial_Convrge123' userId '04' failed to join. msg:Join failed: UserId '04' already joined the specified game (JoinMode=1). -- peer:GameClientPeer: PID 109, IsConnected: True, IsDisposed: False, Last Activity: Operation 226 at UTC 6/20/2018 5:24:18 PM in Room Tutorial_Convrge123, IP 192.168.2.15:47169, 
2018-06-20 10:24:19,239 [11] WARN  Photon.Hive.HiveGame - JoinApplyGameStateChanges: Game 'Tutorial_Convrge123' userId '04' failed to join. msg:Join failed: UserId '04' already joined the specified game (JoinMode=1). -- peer:GameClientPeer: PID 111, IsConnected: True, IsDisposed: False, Last Activity: Operation 226 at UTC 6/20/2018 5:24:19 PM in Room Tutorial_Convrge123, IP 192.168.2.15:35572, 
2018-06-20 10:24:20,150 [4] WARN  Photon.Hive.HiveGame - JoinApplyGameStateChanges: Game 'Tutorial_Convrge123' userId '04' failed to join. msg:Join failed: UserId '04' already joined the specified game (JoinMode=1). -- peer:GameClientPeer: PID 113, IsConnected: True, IsDisposed: False, Last Activity: Operation 226 at UTC 6/20/2018 5:24:20 PM in Room Tutorial_Convrge123, IP 192.168.2.15:49549, 
2018-06-20 10:24:20,961 [15] WARN  Photon.Hive.HiveGame - JoinApplyGameStateChanges: Game 'Tutorial_Convrge123' userId '04' failed to join. msg:Join failed: UserId '04' already joined the specified game (JoinMode=1). -- peer:GameClientPeer: PID 115, IsConnected: True, IsDisposed: False, Last Activity: Operation 226 at UTC 6/20/2018 5:24:20 PM in Room Tutorial_Convrge123, IP 192.168.2.15:37904, 
2018-06-20 10:24:21,829 [28] WARN  Photon.Hive.HiveGame - JoinApplyGameStateChanges: Game 'Tutorial_Convrge123' userId '04' failed to join. msg:Join failed: UserId '04' already joined the specified game (JoinMode=1). -- peer:GameClientPeer: PID 117, IsConnected: True, IsDisposed: False, Last Activity: Operation 226 at UTC 6/20/2018 5:24:21 PM in Room Tutorial_Convrge123, IP 192.168.2.15:57409, 
2018-06-20 10:24:22,665 [15] WARN  Photon.Hive.HiveGame - JoinApplyGameStateChanges: Game 'Tutorial_Convrge123' userId '04' failed to join. msg:Join failed: UserId '04' already joined the specified game (JoinMode=1). -- peer:GameClientPeer: PID 119, IsConnected: True, IsDisposed: False, Last Activity: Operation 226 at UTC 6/20/2018 5:24:22 PM in Room Tutorial_Convrge123, IP 192.168.2.15:36936, 
2018-06-20 10:24:23,449 [25] WARN  Photon.Hive.HiveGame - JoinApplyGameStateChanges: Game 'Tutorial_Convrge123' userId '04' failed to join. msg:Join failed: UserId '04' already joined the specified game (JoinMode=1). -- peer:GameClientPeer: PID 121, IsConnected: True, IsDisposed: False, Last Activity: Operation 226 at UTC 6/20/2018 5:24:23 PM in Room Tutorial_Convrge123, IP 192.168.2.15:53092, 
2018-06-20 10:24:24,301 [19] WARN  Photon.Hive.HiveGame - JoinApplyGameStateChanges: Game 'Tutorial_Convrge123' userId '04' failed to join. msg:Join failed: UserId '04' already joined the specified game (JoinMode=1). -- peer:GameClientPeer: PID 123, IsConnected: True, IsDisposed: False, Last Activity: Operation 226 at UTC 6/20/2018 5:24:24 PM in Room Tutorial_Convrge123, IP 192.168.2.15:54417, 
2018-06-20 10:24:25,155 [15] WARN  Photon.Hive.HiveGame - JoinApplyGameStateChanges: Game 'Tutorial_Convrge123' userId '04' failed to join. msg:Join failed: UserId '04' already joined the specified game (JoinMode=1). -- peer:GameClientPeer: PID 125, IsConnected: True, IsDisposed: False, Last Activity: Operation 226 at UTC 6/20/2018 5:24:25 PM in Room Tutorial_Convrge123, IP 192.168.2.15:53519, 
2018-06-20 10:24:26,141 [11] WARN  Photon.Hive.HiveGame - JoinApplyGameStateChanges: Game 'Tutorial_Convrge123' userId '04' failed to join. msg:Join failed: UserId '04' already joined the specified game (JoinMode=1). -- peer:GameClientPeer: PID 127, IsConnected: True, IsDisposed: False, Last Activity: Operation 226 at UTC 6/20/2018 5:24:26 PM in Room Tutorial_Convrge123, IP 192.168.2.15:42394, 
2018-06-20 10:24:26,919 [19] WARN  Photon.Hive.HiveGame - JoinApplyGameStateChanges: Game 'Tutorial_Convrge123' userId '04' failed to join. msg:Join failed: UserId '04' already joined the specified game (JoinMode=1). -- peer:GameClientPeer: PID 129, IsConnected: True, IsDisposed: False, Last Activity: Operation 226 at UTC 6/20/2018 5:24:26 PM in Room Tutorial_Convrge123, IP 192.168.2.15:48949, 
2018-06-20 10:24:27,781 [19] WARN  Photon.Hive.HiveGame - JoinApplyGameStateChanges: Game 'Tutorial_Convrge123' userId '04' failed to join. msg:Join failed: UserId '04' already joined the specified game (JoinMode=1). -- peer:GameClientPeer: PID 131, IsConnected: True, IsDisposed: False, Last Activity: Operation 226 at UTC 6/20/2018 5:24:27 PM in Room Tutorial_Convrge123, IP 192.168.2.15:45851, 
2018-06-20 10:24:28,613 [25] WARN  Photon.Hive.HiveGame - JoinApplyGameStateChanges: Game 'Tutorial_Convrge123' userId '04' failed to join. msg:Join failed: UserId '04' already joined the specified game (JoinMode=1). -- peer:GameClientPeer: PID 133, IsConnected: True, IsDisposed: False, Last Activity: Operation 226 at UTC 6/20/2018 5:24:28 PM in Room Tutorial_Convrge123, IP 192.168.2.15:54671, 
2018-06-20 10:24:29,409 [15] WARN  Photon.Hive.HiveGame - JoinApplyGameStateChanges: Game 'Tutorial_Convrge123' userId '04' failed to join. msg:Join failed: UserId '04' already joined the specified game (JoinMode=1). -- peer:GameClientPeer: PID 135, IsConnected: True, IsDisposed: False, Last Activity: Operation 226 at UTC 6/20/2018 5:24:29 PM in Room Tutorial_Convrge123, IP 192.168.2.15:55973, 
2018-06-20 10:24:30,192 [19] WARN  Photon.Hive.HiveGame - JoinApplyGameStateChanges: Game 'Tutorial_Convrge123' userId '04' failed to join. msg:Join failed: UserId '04' already joined the specified game (JoinMode=1). -- peer:GameClientPeer: PID 137, IsConnected: True, IsDisposed: False, Last Activity: Operation 226 at UTC 6/20/2018 5:24:30 PM in Room Tutorial_Convrge123, IP 192.168.2.15:44041, 
2018-06-20 10:24:31,006 [33] WARN  Photon.Hive.HiveGame - JoinApplyGameStateChanges: Game 'Tutorial_Convrge123' userId '04' failed to join. msg:Join failed: UserId '04' already joined the specified game (JoinMode=1). -- peer:GameClientPeer: PID 139, IsConnected: True, IsDisposed: False, Last Activity: Operation 226 at UTC 6/20/2018 5:24:31 PM in Room Tutorial_Convrge123, IP 192.168.2.15:58140, 
2018-06-20 10:24:31,874 [11] WARN  Photon.Hive.HiveGame - JoinApplyGameStateChanges: Game 'Tutorial_Convrge123' userId '04' failed to join. msg:Join failed: UserId '04' already joined the specified game (JoinMode=1). -- peer:GameClientPeer: PID 141, IsConnected: True, IsDisposed: False, Last Activity: Operation 226 at UTC 6/20/2018 5:24:31 PM in Room Tutorial_Convrge123, IP 192.168.2.15:45427, 
2018-06-20 10:24:32,877 [11] WARN  Photon.Hive.HiveGame - JoinApplyGameStateChanges: Game 'Tutorial_Convrge123' userId '04' failed to join. msg:Join failed: UserId '04' already joined the specified game (JoinMode=1). -- peer:GameClientPeer: PID 143, IsConnected: True, IsDisposed: False, Last Activity: Operation 226 at UTC 6/20/2018 5:24:32 PM in Room Tutorial_Convrge123, IP 192.168.2.15:36707, 
2018-06-20 10:24:33,782 [19] WARN  Photon.Hive.HiveGame - JoinApplyGameStateChanges: Game 'Tutorial_Convrge123' userId '04' failed to join. msg:Join failed: UserId '04' already joined the specified game (JoinMode=1). -- peer:GameClientPeer: PID 145, IsConnected: True, IsDisposed: False, Last Activity: Operation 226 at UTC 6/20/2018 5:24:33 PM in Room Tutorial_Convrge123, IP 192.168.2.15:48297, 
2018-06-20 10:24:34,629 [15] WARN  Photon.Hive.HiveGame - JoinApplyGameStateChanges: Game 'Tutorial_Convrge123' userId '04' failed to join. msg:Join failed: UserId '04' already joined the specified game (JoinMode=1). -- peer:GameClientPeer: PID 147, IsConnected: True, IsDisposed: False, Last Activity: Operation 226 at UTC 6/20/2018 5:24:34 PM in Room Tutorial_Convrge123, IP 192.168.2.15:43733, 
2018-06-20 10:24:35,549 [33] WARN  Photon.Hive.HiveGame - JoinApplyGameStateChanges: Game 'Tutorial_Convrge123' userId '04' failed to join. msg:Join failed: UserId '04' already joined the specified game (JoinMode=1). -- peer:GameClientPeer: PID 149, IsConnected: True, IsDisposed: False, Last Activity: Operation 226 at UTC 6/20/2018 5:24:35 PM in Room Tutorial_Convrge123, IP 192.168.2.15:60711, 
2018-06-20 10:24:36,364 [11] WARN  Photon.Hive.HiveGame - JoinApplyGameStateChanges: Game 'Tutorial_Convrge123' userId '04' failed to join. msg:Join failed: UserId '04' already joined the specified game (JoinMode=1). -- peer:GameClientPeer: PID 151, IsConnected: True, IsDisposed: False, Last Activity: Operation 226 at UTC 6/20/2018 5:24:36 PM in Room Tutorial_Convrge123, IP 192.168.2.15:60504, 
2018-06-20 10:24:37,303 [15] WARN  Photon.Hive.HiveGame - JoinApplyGameStateChanges: Game 'Tutorial_Convrge123' userId '04' failed to join. msg:Join failed: UserId '04' already joined the specified game (JoinMode=1). -- peer:GameClientPeer: PID 153, IsConnected: True, IsDisposed: False, Last Activity: Operation 226 at UTC 6/20/2018 5:24:37 PM in Room Tutorial_Convrge123, IP 192.168.2.15:57522, 
2018-06-20 10:24:38,122 [19] WARN  Photon.Hive.HiveGame - JoinApplyGameStateChanges: Game 'Tutorial_Convrge123' userId '04' failed to join. msg:Join failed: UserId '04' already joined the specified game (JoinMode=1). -- peer:GameClientPeer: PID 155, IsConnected: True, IsDisposed: False, Last Activity: Operation 226 at UTC 6/20/2018 5:24:38 PM in Room Tutorial_Convrge123, IP 192.168.2.15:40978, 
2018-06-20 10:36:05,734 [19] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Lowest to Low with input 35
2018-06-20 10:36:05,747 [19] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Lowest, new=Low
2018-06-20 10:37:56,513 [72] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Low to Lowest with input 20
2018-06-20 10:37:56,521 [72] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Low, new=Lowest
2018-06-21 14:44:48,407 [12] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Lowest to Low with input 35
2018-06-21 14:44:48,423 [12] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Lowest, new=Low
2018-06-21 14:45:06,547 [12] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Low to Normal with input 50
2018-06-21 14:45:06,558 [12] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Low, new=Normal
2018-06-21 14:45:29,768 [6] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Normal to High with input 70
2018-06-21 14:45:29,777 [6] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Normal, new=High
2018-06-21 14:46:32,140 [22] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from High to Normal with input 50
2018-06-21 14:46:32,153 [22] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=High, new=Normal
2018-06-21 14:46:50,173 [9] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Normal to Low with input 35
2018-06-21 14:46:50,182 [9] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Normal, new=Low
2018-06-21 14:47:08,236 [14] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Low to Lowest with input 20
2018-06-21 14:47:08,248 [14] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Low, new=Lowest
2018-06-21 15:51:37,454 [21] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Lowest to Low with input 35
2018-06-21 15:51:37,468 [21] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Lowest, new=Low
2018-06-21 15:51:56,481 [11] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Low to Normal with input 50
2018-06-21 15:51:56,498 [11] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Low, new=Normal
2018-06-21 15:52:21,231 [8] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Normal to High with input 70
2018-06-21 15:52:21,240 [8] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Normal, new=High
2018-06-21 15:53:02,053 [19] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from High to Highest with input 90
2018-06-21 15:53:02,060 [19] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=High, new=Highest
2018-06-21 15:54:57,065 [15] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Highest to Normal with input 50
2018-06-21 15:54:57,072 [15] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Highest, new=Normal
2018-06-21 15:55:20,127 [8] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Normal to Low with input 35
2018-06-21 15:55:20,134 [8] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Normal, new=Low
2018-06-21 15:55:42,203 [9] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Low to Lowest with input 20
2018-06-21 15:55:42,211 [9] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Low, new=Lowest
2018-06-22 09:49:31,489 [6] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Lowest to Low with input 35
2018-06-22 09:49:31,501 [6] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Lowest, new=Low
2018-06-22 09:49:46,749 [14] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Low to Normal with input 50
2018-06-22 09:49:46,757 [14] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Low, new=Normal
2018-06-22 09:50:08,293 [17] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Normal to High with input 70
2018-06-22 09:50:08,324 [17] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Normal, new=High
2018-06-22 09:50:34,673 [9] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from High to Highest with input 90
2018-06-22 09:50:34,685 [9] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=High, new=Highest
2018-06-22 09:51:25,047 [23] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Highest to Normal with input 50
2018-06-22 09:51:25,053 [23] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Highest, new=Normal
2018-06-22 09:51:40,095 [12] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Normal to Low with input 35
2018-06-22 09:51:40,101 [12] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Normal, new=Low
2018-06-22 09:51:56,191 [10] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Low to Lowest with input 20
2018-06-22 09:51:56,197 [10] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Low, new=Lowest
2018-06-22 10:31:22,100 [11] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Lowest to Low with input 35
